;battCharge;battDischarge;batteryCapacity;dateTime;hourlyPrices;id;loadCons;loadGrid;loadProd;newGrid;priceThreshold;prices;prodUsage
158;13.5;0.216516666666667;13.5;2014-01-07 14:00:00;0.0504;159;0.216516666666667;-0.984283333333333;1.20071666666667;0.0;0.00493;0.0504;0.2165166666666669
159;13.5;0.240533333333333;13.5;2014-01-07 15:00:00;0.0504;160;0.240533333333333;-0.483;0.723466666666667;0.0;0.00493;0.0504;0.2405333333333336
160;13.5;0.2078;13.5;2014-01-07 16:00:00;0.0504;161;0.2078;-0.0390333333333333;0.246833333333333;0.0;0.00493;0.0504;0.20780000000000062
161;13.291766666666666;0.220416666666667;13.5;2014-01-07 17:00:00;0.0504;162;0.220416666666667;0.19805;0.0121833333333333;0.0;0.00493;0.0504;0.0121833333333333
162;13.050533333333332;0.241233333333333;13.5;2014-01-07 18:00:00;0.0504;163;0.241233333333333;0.241233333333333;0.0;0.0;0.00493;0.0504;0.0
163;12.55905;0.491483333333333;13.5;2014-01-07 19:00:00;0.0504;164;0.491483333333333;0.491483333333333;0.0;0.0;0.00493;0.0504;0.0
164;11.651916666666667;0.907133333333333;13.5;2014-01-07 20:00:00;0.0504;165;0.907133333333333;0.907133333333333;0.0;0.0;0.00493;0.0504;0.0
165;10.884716666666666;0.7672;13.5;2014-01-07 21:00:00;0.0504;166;0.7672;0.7672;0.0;0.0;0.00493;0.0504;0.0
166;10.154699999999998;0.730016666666667;13.5;2014-01-07 22:00:00;0.0504;167;0.730016666666667;0.730016666666667;0.0;0.0;0.00493;0.0504;0.0
167;10.154699999999998;0.0;13.5;2014-01-07 23:00:00;0.00493;168;0.371316666666667;0.371316666666667;0.0;0.371316666666667;0.00493;0.00493;0.0
